typ;id;model_id;kod_kreskowy;numer_egzemplarza;stara_nazwa;nowa_nazwa;zmieniono;reguly;status_po;podejrzane_powody
EGZEMPLARZ_SPRZETU;918;579;0000000000935;2;LEDWash Robe 600X;LEDWash Robe 600X;NIE;;OK;
EGZEMPLARZ_SPRZETU;919;579;0000000000936;3;LEDWash Robe 600X;LEDWash Robe 600X;NIE;;OK;
EGZEMPLARZ_SPRZETU;920;579;0000000000937;4;LEDWash Robe 600X;LEDWash Robe 600X;NIE;;OK;
EGZEMPLARZ_SPRZETU;921;579;0000000000938;5;LEDWash Robe 600X;LEDWash Robe 600X;NIE;;OK;
EGZEMPLARZ_SPRZETU;922;579;0000000000939;6;LEDWash Robe 600X;LEDWash Robe 600X;NIE;;OK;
EGZEMPLARZ_SPRZETU;923;579;0000000000940;7;LEDWash Robe 600X;LEDWash Robe 600X;NIE;;OK;
EGZEMPLARZ_SPRZETU;924;579;0000000000941;8;LEDWash Robe 600X;LEDWash Robe 600X;NIE;;OK;
EGZEMPLARZ_SPRZETU;925;579;0000000000942;9;LEDWash Robe 600X;LEDWash Robe 600X;NIE;;OK;
MODEL_SPRZETU;580;580;0200000000001;;Laptop DELL Latitude 5440;Laptop DELL Latitude 5440;NIE;;OK;
EGZEMPLARZ_SPRZETU;485;580;0000000001424;100;DELL Latitude 5440;DELL Latitude 5440;NIE;;OK;
EGZEMPLARZ_SPRZETU;486;580;0000000001160;71;DELL Latitude 5440;DELL Latitude 5440;NIE;;OK;
EGZEMPLARZ_SPRZETU;487;580;0000000001161;72;DELL Latitude 5440;DELL Latitude 5440;NIE;;OK;
EGZEMPLARZ_SPRZETU;488;580;0000000001162;73;DELL Latitude 5440;DELL Latitude 5440;NIE;;OK;
EGZEMPLARZ_SPRZETU;489;580;0000000001163;74;DELL Latitude 5440;DELL Latitude 5440;NIE;;OK;
EGZEMPLARZ_SPRZETU;490;580;0000000001164;75;DELL Latitude 5440;DELL Latitude 5440;NIE;;OK;
EGZEMPLARZ_SPRZETU;491;580;0000000001165;76;DELL Latitude 5440;DELL Latitude 5440;NIE;;OK;
EGZEMPLARZ_SPRZETU;492;580;0000000001166;77;DELL Latitude 5440;DELL Latitude 5440;NIE;;OK;
EGZEMPLARZ_SPRZETU;493;580;0000000001167;78;DELL Latitude 5440;DELL Latitude 5440;NIE;;OK;
EGZEMPLARZ_SPRZETU;494;580;0000000001168;79;DELL Latitude 5440;DELL Latitude 5440;NIE;;OK;
EGZEMPLARZ_SPRZETU;495;580;0000000001169;80;DELL Latitude 5440;DELL Latitude 5440;NIE;;OK;
EGZEMPLARZ_SPRZETU;496;580;0000000001405;81;DELL Latitude 5440;DELL Latitude 5440;NIE;;OK;
EGZEMPLARZ_SPRZETU;497;580;0000000001406;82;DELL Latitude 5440;DELL Latitude 5440;NIE;;OK;
EGZEMPLARZ_SPRZETU;498;580;0000000001407;83;DELL Latitude 5440;DELL Latitude 5440;NIE;;OK;
EGZEMPLARZ_SPRZETU;499;580;0000000001408;84;DELL Latitude 5440;DELL Latitude 5440;NIE;;OK;
EGZEMPLARZ_SPRZETU;500;580;0000000001409;85;DELL Latitude 5440;DELL Latitude 5440;NIE;;OK;
EGZEMPLARZ_SPRZETU;501;580;0000000001410;86;DELL Latitude 5440;DELL Latitude 5440;NIE;;OK;
EGZEMPLARZ_SPRZETU;502;580;0000000001411;87;DELL Latitude 5440;DELL Latitude 5440;NIE;;OK;
EGZEMPLARZ_SPRZETU;503;580;0000000001412;88;DELL Latitude 5440;DELL Latitude 5440;NIE;;OK;
EGZEMPLARZ_SPRZETU;504;580;0000000001413;89;DELL Latitude 5440;DELL Latitude 5440;NIE;;OK;
EGZEMPLARZ_SPRZETU;505;580;0000000001414;90;DELL Latitude 5440;DELL Latitude 5440;NIE;;OK;
EGZEMPLARZ_SPRZETU;506;580;0000000001415;91;DELL Latitude 5440;DELL Latitude 5440;NIE;;OK;
EGZEMPLARZ_SPRZETU;507;580;0000000001416;92;DELL Latitude 5440;DELL Latitude 5440;NIE;;OK;
EGZEMPLARZ_SPRZETU;508;580;0000000001417;93;DELL Latitude 5440;DELL Latitude 5440;NIE;;OK;
EGZEMPLARZ_SPRZETU;509;580;0000000001418;94;DELL Latitude 5440;DELL Latitude 5440;NIE;;OK;
EGZEMPLARZ_SPRZETU;510;580;0000000001419;95;DELL Latitude 5440;DELL Latitude 5440;NIE;;OK;
EGZEMPLARZ_SPRZETU;511;580;0000000001420;96;DELL Latitude 5440;DELL Latitude 5440;NIE;;OK;
EGZEMPLARZ_SPRZETU;512;580;0000000001421;97;DELL Latitude 5440;DELL Latitude 5440;NIE;;OK;
EGZEMPLARZ_SPRZETU;513;580;0000000001422;98;DELL Latitude 5440;DELL Latitude 5440;NIE;;OK;
EGZEMPLARZ_SPRZETU;514;580;0000000001423;99;DELL Latitude 5440;DELL Latitude 5440;NIE;;OK;
MODEL_SPRZETU;581;581;0200000000456;;Laptop DELL PRO PLUS 14;Laptop DELL PRO PLUS 14;NIE;;OK;
EGZEMPLARZ_SPRZETU;1811;581;0000000002424;101;Laptop DELL PRO PLUS 14;Laptop DELL PRO PLUS 14;NIE;;OK;
EGZEMPLARZ_SPRZETU;1812;581;0000000002425;102;Laptop DELL PRO PLUS 14;Laptop DELL PRO PLUS 14;NIE;;OK;
EGZEMPLARZ_SPRZETU;1813;581;0000000002426;103;Laptop DELL PRO PLUS 14;Laptop DELL PRO PLUS 14;NIE;;OK;
EGZEMPLARZ_SPRZETU;1814;581;0000000002427;104;Laptop DELL PRO PLUS 14;Laptop DELL PRO PLUS 14;NIE;;OK;
EGZEMPLARZ_SPRZETU;1815;581;0000000002428;105;Laptop DELL PRO PLUS 14;Laptop DELL PRO PLUS 14;NIE;;OK;
EGZEMPLARZ_SPRZETU;1816;581;0000000002429;106;Laptop DELL PRO PLUS 14;Laptop DELL PRO PLUS 14;NIE;;OK;
EGZEMPLARZ_SPRZETU;1817;581;0000000002430;107;Laptop DELL PRO PLUS 14;Laptop DELL PRO PLUS 14;NIE;;OK;
EGZEMPLARZ_SPRZETU;1818;581;0000000002431;108;Laptop DELL PRO PLUS 14;Laptop DELL PRO PLUS 14;NIE;;OK;
EGZEMPLARZ_SPRZETU;1819;581;0000000002432;109;Laptop DELL PRO PLUS 14;Laptop DELL PRO PLUS 14;NIE;;OK;
EGZEMPLARZ_SPRZETU;1820;581;0000000002433;110;Laptop DELL PRO PLUS 14;Laptop DELL PRO PLUS 14;NIE;;OK;
EGZEMPLARZ_SPRZETU;1821;581;0000000002434;111;Laptop DELL PRO PLUS 14;Laptop DELL PRO PLUS 14;NIE;;OK;
EGZEMPLARZ_SPRZETU;1822;581;0000000002435;112;Laptop DELL PRO PLUS 14;Laptop DELL PRO PLUS 14;NIE;;OK;
EGZEMPLARZ_SPRZETU;1823;581;0000000002436;113;Laptop DELL PRO PLUS 14;Laptop DELL PRO PLUS 14;NIE;;OK;
EGZEMPLARZ_SPRZETU;1824;581;0000000002437;114;Laptop DELL PRO PLUS 14;Laptop DELL PRO PLUS 14;NIE;;OK;
EGZEMPLARZ_SPRZETU;1825;581;0000000002438;115;Laptop DELL PRO PLUS 14;Laptop DELL PRO PLUS 14;NIE;;OK;
EGZEMPLARZ_SPRZETU;1826;581;0000000002439;116;Laptop DELL PRO PLUS 14;Laptop DELL PRO PLUS 14;NIE;;OK;
EGZEMPLARZ_SPRZETU;1827;581;0000000002440;117;Laptop DELL PRO PLUS 14;Laptop DELL PRO PLUS 14;NIE;;OK;
EGZEMPLARZ_SPRZETU;1828;581;0000000002441;118;Laptop DELL PRO PLUS 14;Laptop DELL PRO PLUS 14;NIE;;OK;
EGZEMPLARZ_SPRZETU;1829;581;0000000002442;119;Laptop DELL PRO PLUS 14;Laptop DELL PRO PLUS 14;NIE;;OK;
EGZEMPLARZ_SPRZETU;1830;581;0000000002443;120;Laptop DELL PRO PLUS 14;Laptop DELL PRO PLUS 14;NIE;;OK;
MODEL_SPRZETU;582;582;0200000000220;;Laptop DELL Precision 3520;Laptop DELL Precision 3520;NIE;;OK;
EGZEMPLARZ_SPRZETU;1179;582;0000000001175;51;Precision 3520;Precision 3520;NIE;;OK;
EGZEMPLARZ_SPRZETU;1180;582;0000000001170;52;Precision 3520;Precision 3520;NIE;;OK;
EGZEMPLARZ_SPRZETU;1181;582;0000000001171;53;Precision 3520;Precision 3520;NIE;;OK;
EGZEMPLARZ_SPRZETU;1182;582;0000000001172;54;Precision 3520;Precision 3520;NIE;;OK;
EGZEMPLARZ_SPRZETU;1183;582;0000000001173;55;Precision 3520;Precision 3520;NIE;;OK;
EGZEMPLARZ_SPRZETU;1184;582;0000000001174;56;Precision 3520;Precision 3520;NIE;;OK;
EGZEMPLARZ_SPRZETU;1185;582;0000000001391;57;DELL Precision 3520;DELL Precision 3520;NIE;;OK;
EGZEMPLARZ_SPRZETU;1186;582;0000000001392;58;DELL Precision 3520;DELL Precision 3520;NIE;;OK;
EGZEMPLARZ_SPRZETU;1187;582;0000000001393;59;DELL Precision 3520;DELL Precision 3520;NIE;;OK;
EGZEMPLARZ_SPRZETU;1188;582;0000000001394;60;DELL Precision 3520;DELL Precision 3520;NIE;;OK;
EGZEMPLARZ_SPRZETU;1189;582;0000000001395;61;DELL Precision 3520;DELL Precision 3520;NIE;;OK;
EGZEMPLARZ_SPRZETU;1190;582;0000000001396;62;DELL Precision 3520;DELL Precision 3520;NIE;;OK;
EGZEMPLARZ_SPRZETU;1191;582;0000000001397;63;DELL Precision 3520;DELL Precision 3520;NIE;;OK;
EGZEMPLARZ_SPRZETU;1192;582;0000000001398;64;DELL Precision 3520;DELL Precision 3520;NIE;;OK;
EGZEMPLARZ_SPRZETU;1193;582;0000000001399;65;DELL Precision 3520;DELL Precision 3520;NIE;;OK;
EGZEMPLARZ_SPRZETU;1194;582;0000000001400;66;DELL Precision 3520;DELL Precision 3520;NIE;;OK;
EGZEMPLARZ_SPRZETU;1195;582;0000000001401;67;DELL Precision 3520;DELL Precision 3520;NIE;;OK;
EGZEMPLARZ_SPRZETU;1196;582;0000000001402;68;DELL Precision 3520;DELL Precision 3520;NIE;;OK;
EGZEMPLARZ_SPRZETU;1197;582;0000000001403;69;DELL Precision 3520;DELL Precision 3520;NIE;;OK;
EGZEMPLARZ_SPRZETU;1198;582;0000000001404;70;DELL Precision 3520;DELL Precision 3520;NIE;;OK;
MODEL_SPRZETU;583;583;0200000000330;;Laptop Dell Latitude E5450;Laptop Dell Latitude E5450;NIE;;OK;
EGZEMPLARZ_SPRZETU;1363;583;0000000001371;31;Dell Latitude E5450;Dell Latitude E5450;NIE;;OK;
EGZEMPLARZ_SPRZETU;1364;583;0000000001372;32;Dell Latitude E5450;Dell Latitude E5450;NIE;;OK;
EGZEMPLARZ_SPRZETU;1365;583;0000000001373;33;Dell Latitude E5450;Dell Latitude E5450;NIE;;OK;
EGZEMPLARZ_SPRZETU;1366;583;0000000001374;34;Dell Latitude E5450;Dell Latitude E5450;NIE;;OK;
EGZEMPLARZ_SPRZETU;1367;583;0000000001375;35;Dell Latitude E5450;Dell Latitude E5450;NIE;;OK;
EGZEMPLARZ_SPRZETU;1368;583;0000000001376;36;Dell Latitude E5450;Dell Latitude E5450;NIE;;OK;
EGZEMPLARZ_SPRZETU;1369;583;0000000001377;37;Dell Latitude E5450;Dell Latitude E5450;NIE;;OK;
EGZEMPLARZ_SPRZETU;1370;583;0000000001378;38;Dell Latitude E5450;Dell Latitude E5450;NIE;;OK;
EGZEMPLARZ_SPRZETU;1371;583;0000000001379;39;Dell Latitude E5450;Dell Latitude E5450;NIE;;OK;
EGZEMPLARZ_SPRZETU;1372;583;0000000001380;40;Dell Latitude E5450;Dell Latitude E5450;NIE;;OK;
EGZEMPLARZ_SPRZETU;1373;583;0000000001381;41;Dell Latitude E5450;Dell Latitude E5450;NIE;;OK;
EGZEMPLARZ_SPRZETU;1374;583;0000000001382;42;Dell Latitude E5450;Dell Latitude E5450;NIE;;OK;
EGZEMPLARZ_SPRZETU;1375;583;0000000001383;43;Dell Latitude E5450;Dell Latitude E5450;NIE;;OK;
EGZEMPLARZ_SPRZETU;1376;583;0000000001384;44;Dell Latitude E5450;Dell Latitude E5450;NIE;;OK;
EGZEMPLARZ_SPRZETU;1377;583;0000000001385;45;Dell Latitude E5450;Dell Latitude E5450;NIE;;OK;
EGZEMPLARZ_SPRZETU;1378;583;0000000001386;46;Dell Latitude E5450;Dell Latitude E5450;NIE;;OK;
EGZEMPLARZ_SPRZETU;1379;583;0000000001387;47;Dell Latitude E5450;Dell Latitude E5450;NIE;;OK;
EGZEMPLARZ_SPRZETU;1380;583;0000000001388;48;Dell Latitude E5450;Dell Latitude E5450;NIE;;OK;
EGZEMPLARZ_SPRZETU;1381;583;0000000001389;49;Dell Latitude E5450;Dell Latitude E5450;NIE;;OK;
EGZEMPLARZ_SPRZETU;1382;583;0000000001390;50;Dell Latitude E5450;Dell Latitude E5450;NIE;;OK;
MODEL_SPRZETU;584;584;0200000000309;;Laptop Lenovo T540p;Laptop Lenovo T540p;NIE;;OK;
EGZEMPLARZ_SPRZETU;1345;584;0000000001345;25;Laptop Lenovo T540p;Laptop Lenovo T540p;NIE;;OK;
EGZEMPLARZ_SPRZETU;1346;584;0000000001346;26;Laptop Lenovo T540p;Laptop Lenovo T540p;NIE;;OK;
EGZEMPLARZ_SPRZETU;1347;584;0000000001347;27;Laptop Lenovo T540p;Laptop Lenovo T540p;NIE;;OK;
EGZEMPLARZ_SPRZETU;1348;584;0000000001348;28;Laptop Lenovo T540p;Laptop Lenovo T540p;NIE;;OK;
EGZEMPLARZ_SPRZETU;1349;584;0000000001349;29;Laptop Lenovo T540p;Laptop Lenovo T540p;NIE;;OK;
EGZEMPLARZ_SPRZETU;1350;584;0000000001350;30;Laptop Lenovo T540p;Laptop Lenovo T540p;NIE;;OK;
MODEL_SPRZETU;585;585;0200000000308;;Laptop MacBook Air M1;Laptop MacBook Air M1;NIE;;OK;
EGZEMPLARZ_SPRZETU;1341;585;0000000001341;1;Laptop MacBook Air M1;Laptop MacBook Air M1;NIE;;OK;
EGZEMPLARZ_SPRZETU;1342;585;0000000001342;2;Laptop MacBook Air M1;Laptop MacBook Air M1;NIE;;OK;
EGZEMPLARZ_SPRZETU;1343;585;0000000001343;3;Laptop MacBook Air M1;Laptop MacBook Air M1;NIE;;OK;
EGZEMPLARZ_SPRZETU;1344;585;0000000001344;4;Laptop MacBook Air M1;Laptop MacBook Air M1;NIE;;OK;
MODEL_SPRZETU;586;586;0200000000436;;Laptop MacBook Pro 14 cali M4;Laptop MacBook Pro 14 cali M4;NIE;;OK;
EGZEMPLARZ_SPRZETU;1722;586;0000000001812;1;Laptop MacBook Pro 14 cali M4;Laptop MacBook Pro 14 cali M4;NIE;;OK;
EGZEMPLARZ_SPRZETU;1723;586;0000000001813;2;Laptop MacBook Pro 14 cali M4;Laptop MacBook Pro 14 cali M4;NIE;;OK;
EGZEMPLARZ_SPRZETU;1724;586;0000000001814;3;Laptop MacBook Pro 14 cali M4;Laptop MacBook Pro 14 cali M4;NIE;;OK;
EGZEMPLARZ_SPRZETU;1725;586;0000000001815;4;Laptop MacBook Pro 14 cali M4;Laptop MacBook Pro 14 cali M4;NIE;;OK;
MODEL_SPRZETU;587;587;0200000000162;;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;814;587;0000000000838;1;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;815;587;0000000000847;10;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;816;587;0000000000848;11;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;817;587;0000000000849;12;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;818;587;0000000000850;13;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;819;587;0000000000851;14;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;820;587;0000000000852;15;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;821;587;0000000000853;16;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;822;587;0000000000854;17;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;823;587;0000000000855;18;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;824;587;0000000000856;19;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;825;587;0000000000839;2;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;826;587;0000000000857;20;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;827;587;0000000000858;21;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;828;587;0000000000859;22;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;829;587;0000000000860;23;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;830;587;0000000000861;24;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;831;587;0000000000862;25;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;832;587;0000000000863;26;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;833;587;0000000000864;27;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;834;587;0000000000865;28;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;835;587;0000000000866;29;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;836;587;0000000000840;3;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;837;587;0000000000867;30;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;838;587;0000000000868;31;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;839;587;0000000000869;32;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;840;587;0000000000870;33;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;841;587;0000000000871;34;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;842;587;0000000000872;35;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;843;587;0000000000873;36;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;844;587;0000000000874;37;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;845;587;0000000000875;38;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;846;587;0000000000876;39;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;847;587;0000000000841;4;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;848;587;0000000000877;40;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;849;587;0000000000878;41;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;850;587;0000000000879;42;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;851;587;0000000000880;43;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;852;587;0000000000881;44;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;853;587;0000000000882;45;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;854;587;0000000000883;46;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;855;587;0000000000884;47;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;856;587;0000000000885;48;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;857;587;0000000000842;5;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;858;587;0000000000843;6;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;859;587;0000000000844;7;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;860;587;0000000000845;8;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
EGZEMPLARZ_SPRZETU;861;587;0000000000846;9;LedBar Flash Professional L1810 25 RGBW;LedBar Flash Professional L1810 25 RGBW;NIE;;OK;
MODEL_SPRZETU;588;588;0200000000039;;LedBar TRIBAR 400 IR;LedBar TRIBAR 400 IR;NIE;;OK;
EGZEMPLARZ_SPRZETU;1487;588;0000000000109;1;LedBar TRIBAR 400 IR;LedBar TRIBAR 400 IR;NIE;;OK;
EGZEMPLARZ_SPRZETU;1488;588;0000000000118;10;LedBar TRIBAR 400 IR;LedBar TRIBAR 400 IR;NIE;;OK;
EGZEMPLARZ_SPRZETU;1489;588;0000000000119;11;LedBar TRIBAR 400 IR;LedBar TRIBAR 400 IR;NIE;;OK;
EGZEMPLARZ_SPRZETU;1490;588;0000000000120;12;LedBar TRIBAR 400 IR;LedBar TRIBAR 400 IR;NIE;;OK;
EGZEMPLARZ_SPRZETU;1491;588;0000000000121;13;LedBar TRIBAR 400 IR;LedBar TRIBAR 400 IR;NIE;;OK;
EGZEMPLARZ_SPRZETU;1492;588;0000000000122;14;LedBar TRIBAR 400 IR;LedBar TRIBAR 400 IR;NIE;;OK;
EGZEMPLARZ_SPRZETU;1493;588;0000000000123;15;LedBar TRIBAR 400 IR;LedBar TRIBAR 400 IR;NIE;;OK;
EGZEMPLARZ_SPRZETU;1494;588;0000000000124;16;LedBar TRIBAR 400 IR;LedBar TRIBAR 400 IR;NIE;;OK;
EGZEMPLARZ_SPRZETU;1495;588;0000000000125;17;LedBar TRIBAR 400 IR;LedBar TRIBAR 400 IR;NIE;;OK;
EGZEMPLARZ_SPRZETU;1496;588;0000000000126;18;LedBar TRIBAR 400 IR;LedBar TRIBAR 400 IR;NIE;;OK;
EGZEMPLARZ_SPRZETU;1497;588;0000000000127;19;LedBar TRIBAR 400 IR;LedBar TRIBAR 400 IR;NIE;;OK;
EGZEMPLARZ_SPRZETU;1498;588;0000000000110;2;LedBar TRIBAR 400 IR;LedBar TRIBAR 400 IR;NIE;;OK;
EGZEMPLARZ_SPRZETU;1499;588;0000000000128;20;LedBar TRIBAR 400 IR;LedBar TRIBAR 400 IR;NIE;;OK;
EGZEMPLARZ_SPRZETU;1500;588;0000000000129;21;LedBar TRIBAR 400 IR;LedBar TRIBAR 400 IR;NIE;;OK;
EGZEMPLARZ_SPRZETU;1501;588;0000000000130;22;LedBar TRIBAR 400 IR;LedBar TRIBAR 400 IR;NIE;;OK;
EGZEMPLARZ_SPRZETU;1502;588;0000000000131;23;LedBar TRIBAR 400 IR;LedBar TRIBAR 400 IR;NIE;;OK;
EGZEMPLARZ_SPRZETU;1503;588;0000000000132;24;LedBar TRIBAR 400 IR;LedBar TRIBAR 400 IR;NIE;;OK;
EGZEMPLARZ_SPRZETU;1504;588;0000000000133;25;LedBar TRIBAR 400 IR;LedBar TRIBAR 400 IR;NIE;;OK;
EGZEMPLARZ_SPRZETU;1505;588;0000000000134;26;LedBar TRIBAR 400 IR;LedBar TRIBAR 400 IR;NIE;;OK;
EGZEMPLARZ_SPRZETU;1506;588;0000000000135;27;LedBar TRIBAR 400 IR;LedBar TRIBAR 400 IR;NIE;;OK;
EGZEMPLARZ_SPRZETU;1507;588;0000000000136;28;LedBar TRIBAR 400 IR;LedBar TRIBAR 400 IR;NIE;;OK;
EGZEMPLARZ_SPRZETU;1508;588;0000000000137;29;LedBar TRIBAR 400 IR;LedBar TRIBAR 400 IR;NIE;;OK;
EGZEMPLARZ_SPRZETU;1509;588;0000000000111;3;LedBar TRIBAR 400 IR;LedBar TRIBAR 400 IR;NIE;;OK;
EGZEMPLARZ_SPRZETU;1510;588;0000000000138;30;LedBar TRIBAR 400 IR;LedBar TRIBAR 400 IR;NIE;;OK;
EGZEMPLARZ_SPRZETU;1511;588;0000000000139;31;LedBar TRIBAR 400 IR;LedBar TRIBAR 400 IR;NIE;;OK;
EGZEMPLARZ_SPRZETU;1512;588;0000000000140;32;LedBar TRIBAR 400 IR;LedBar TRIBAR 400 IR;NIE;;OK;
EGZEMPLARZ_SPRZETU;1513;588;0000000000141;33;LedBar TRIBAR 400 IR;LedBar TRIBAR 400 IR;NIE;;OK;
EGZEMPLARZ_SPRZETU;1514;588;0000000000142;34;LedBar TRIBAR 400 IR;LedBar TRIBAR 400 IR;NIE;;OK;
EGZEMPLARZ_SPRZETU;1515;588;0000000000143;35;LedBar TRIBAR 400 IR;LedBar TRIBAR 400 IR;NIE;;OK;
EGZEMPLARZ_SPRZETU;1516;588;0000000000144;36;LedBar TRIBAR 400 IR;LedBar TRIBAR 400 IR;NIE;;OK;
EGZEMPLARZ_SPRZETU;1517;588;0000000000145;37;LedBar TRIBAR 400 IR;LedBar TRIBAR 400 IR;NIE;;OK;
